,Company,Year,ret,Sentiment_Score,Mkt-RF,RF
1191,ADM,2019,0.06081073704912843,0.18611148600000002,5.60%,2.14%
1192,ADP,2019,0.25396010622319043,0.314954098,5.60%,2.14%
1193,ADSK,2019,0.3569831006416093,0.054593420999999996,5.60%,2.14%
1194,AEE,2019,0.2369905635802978,0.058484135,5.60%,2.14%
1195,AEP,2019,0.3925448527819193,0.0,5.60%,2.14%
1196,AES,2019,0.2887193928955871,-0.068099678,5.60%,2.14%
1197,AFL,2019,0.14298687521813402,0.058823858,5.60%,2.14%
1198,AIG,2019,0.22899870756412444,0.024264671,5.60%,2.14%
1199,AIV,2019,0.11134348897278845,0.105041341,5.60%,2.14%
1200,AIZ,2019,0.4061970739066616,0.006811365,5.60%,2.14%
1201,AJG,2019,0.4020374406770173,0.08008211900000001,5.60%,2.14%
1202,AKAM,2019,0.46251348028693795,0.12778552699999998,5.60%,2.14%
1203,ALB,2019,0.027797622751385198,0.04114037,5.60%,2.14%
1204,ALK,2019,0.043271346775944464,0.283563797,5.60%,2.14%
1205,ALL,2019,0.4001286021648538,0.032465448,5.60%,2.14%
1206,ALLE,2019,0.5369391195920428,0.152071718,5.60%,2.14%
1207,AMAT,2019,0.6284718398828828,-0.083092365,5.60%,2.14%
1208,AME,2019,0.37712175493613453,0.194054494,5.60%,2.14%
1209,AMG,2019,-0.22268652831614655,-0.024624959,5.60%,2.14%
1210,AMGN,2019,0.26056113995319863,0.008154216,5.60%,2.14%
1211,AMP,2019,0.45752435552156157,0.02279186,5.60%,2.14%
1212,AMT,2019,0.4042651757570823,0.0816262,5.60%,2.14%
1213,AMZN,2019,0.11987927649938368,0.235027337,5.60%,2.14%
1214,AN,2019,0.1656033949792619,0.103988465,5.60%,2.14%
1215,AON,2019,0.4352703533571354,0.087713421,5.60%,2.14%
1216,APA,2019,-0.12503959965950207,-0.092555723,5.60%,2.14%
1217,APD,2019,0.4427937572931342,0.155169766,5.60%,2.14%
1218,APH,2019,0.16629565199946694,0.07726633200000001,5.60%,2.14%
1219,ATVI,2019,0.32539680394037074,-0.015222211000000001,5.60%,2.14%
1220,AVB,2019,0.1742405077733331,-0.0015639870000000002,5.60%,2.14%
1221,AVY,2019,0.3327646461242695,0.0,5.60%,2.14%
1222,AWK,2019,0.4854536596565404,0.015087191000000002,5.60%,2.14%
1223,AXP,2019,0.3157613381200397,0.006720246,5.60%,2.14%
1224,AYI,2019,-0.12790454776542814,0.074381486,5.60%,2.14%
1225,AZO,2019,0.41780391518586635,0.17232664399999997,5.60%,2.14%
1226,BA,2019,-0.146938305362188,0.011405793000000001,5.60%,2.14%
1227,BAC,2019,0.17790433247766368,0.00472467,5.60%,2.14%
1228,BBBY,2019,-0.13050172607677646,0.041590441,5.60%,2.14%
1229,BBY,2019,-0.08327347992341227,0.108479104,5.60%,2.14%
1230,BDX,2019,0.12389736136196072,0.12906537099999998,5.60%,2.14%
1231,BEN,2019,-0.06296233895315906,-0.06943978099999999,5.60%,2.14%
1232,BIIB,2019,-0.15351061069040495,-0.110671055,5.60%,2.14%
1233,BLK,2019,0.3619105578963038,0.02784008,5.60%,2.14%
1234,BMY,2019,0.349803070166107,0.127127956,5.60%,2.14%
1235,BSX,2019,0.1600748789837696,0.107899281,5.60%,2.14%
1236,BWA,2019,-0.11819494714071976,-0.053451752000000005,5.60%,2.14%
1237,BXP,2019,0.13298524846498427,0.061432675,5.60%,2.14%
1238,C,2019,0.23997777767151662,-0.07559774799999999,5.60%,2.14%
1239,CAG,2019,-0.2223810728068465,0.043981528,5.60%,2.14%
1240,CAH,2019,-0.037063569819799747,0.16819367600000001,5.60%,2.14%
1241,CB,2019,0.184188507426865,0.098108824,5.60%,2.14%
1242,CCI,2019,0.35477225068782103,0.185752782,5.60%,2.14%
1243,CCL,2019,0.07769919024333438,0.0,5.60%,2.14%
1244,CF,2019,-0.029384933231288657,0.024284654,5.60%,2.14%
1245,CFG,2019,0.13995857831752012,0.01320513,5.60%,2.14%
1246,CHD,2019,0.1664931962107714,0.13446818,5.60%,2.14%
1247,CHRW,2019,-0.14178793742155438,-0.03482611,5.60%,2.14%
1248,CHTR,2019,0.7004587794800528,0.061880085,5.60%,2.14%
1249,CINF,2019,0.3617905145291991,0.264453019,5.60%,2.14%
1250,CLX,2019,0.2674514294796546,0.0,5.60%,2.14%
1251,CMA,2019,-0.19824266952995095,0.0,5.60%,2.14%
1252,CMCSA,2019,0.2704117966584034,-0.059831619,5.60%,2.14%
1253,CME,2019,0.24669473629478111,-0.062358013,5.60%,2.14%
1254,CMG,2019,0.6510001209297298,0.10340585,5.60%,2.14%
1255,CMI,2019,0.16983559507212442,0.039011561,5.60%,2.14%
1256,CMS,2019,0.35960789633762325,0.122972619,5.60%,2.14%
1257,CNC,2019,-0.023220026908780222,0.084720435,5.60%,2.14%
1258,CNP,2019,-0.08045443301943667,-0.054579323,5.60%,2.14%
1259,COF,2019,0.2861890219271255,0.058139242,5.60%,2.14%
1260,COO,2019,0.11839887494311485,0.16777633100000003,5.60%,2.14%
1261,COP,2019,-0.05235465220905089,0.014778145,5.60%,2.14%
1262,COST,2019,0.21335828063828055,0.21234087100000001,5.60%,2.14%
1263,COTY,2019,-0.13267727409112973,-0.17405981399999998,5.60%,2.14%
1264,CPB,2019,0.0957037867722057,-0.023904098999999998,5.60%,2.14%
1265,CRM,2019,0.3000328279234843,0.14629039800000002,5.60%,2.14%
1266,CSCO,2019,0.038669548490228856,0.12676056300000002,5.60%,2.14%
1267,CSX,2019,0.18918404413618184,-0.01397569,5.60%,2.14%
1268,CTAS,2019,0.2806801045936047,0.249129564,5.60%,2.14%
1269,CTSH,2019,-0.09376609196115082,0.058086614,5.60%,2.14%
1270,CTXS,2019,0.22359078541572197,-0.019182884,5.60%,2.14%
1271,CVS,2019,0.0920234724088771,-0.052485638,5.60%,2.14%
1272,CVX,2019,0.025803849301086368,0.0,5.60%,2.14%
1273,D,2019,0.3056040909065725,-0.034187018,5.60%,2.14%
1274,DAL,2019,0.16671533967257046,0.133180046,5.60%,2.14%
1275,DD,2019,-0.3629561734719773,0.050509803,5.60%,2.14%
1276,DE,2019,0.12755924028065646,0.0,5.60%,2.14%
1277,DFS,2019,0.15224616226880072,0.044043110999999996,5.60%,2.14%
1278,DG,2019,0.28694435466954604,0.264924802,5.60%,2.14%
1279,DGX,2019,0.3158437565061416,0.0,5.60%,2.14%
1280,DHI,2019,0.4566059107978546,0.087341959,5.60%,2.14%
1281,DHR,2019,0.5582513826254467,0.211746672,5.60%,2.14%
1282,DLR,2019,0.21352881485142783,-0.059117273,5.60%,2.14%
1283,DLTR,2019,-0.07180439195642985,0.076756311,5.60%,2.14%
1284,DOV,2019,0.3664543799294402,0.23525331800000002,5.60%,2.14%
1285,DRI,2019,0.17330659236063317,0.100006165,5.60%,2.14%
1286,DTE,2019,0.19064271636535524,0.14795134199999999,5.60%,2.14%
1287,DVA,2019,0.48030092113598455,-0.005786085,5.60%,2.14%
1288,DVN,2019,-0.17596905156114817,0.179406588,5.60%,2.14%
1289,EA,2019,-0.19774544782539993,0.075587831,5.60%,2.14%
1290,EBAY,2019,0.04429421181029358,0.018739097,5.60%,2.14%
1291,ECL,2019,0.284077899015744,0.178517562,5.60%,2.14%
1292,ED,2019,0.2878173298590443,0.0,5.60%,2.14%
1293,EFX,2019,0.4599905289786923,0.041363133999999996,5.60%,2.14%
1294,EIX,2019,0.42265915312308877,-0.167506287,5.60%,2.14%
1295,EL,2019,0.4254870545885241,0.134640466,5.60%,2.14%
1296,EMN,2019,-0.12753511272651286,-0.102969453,5.60%,2.14%
1297,EMR,2019,0.08003478208853854,0.259983929,5.60%,2.14%
1298,ENDP,2019,-0.4106583023679824,-0.02926255,5.60%,2.14%
1299,EOG,2019,-0.22775833816847402,0.11999483400000001,5.60%,2.14%
1300,EQIX,2019,0.6057598481949455,0.09350366800000001,5.60%,2.14%
1301,EQR,2019,0.20031430994928257,0.112136245,5.60%,2.14%
1302,EQT,2019,-0.6855899008188744,-0.083423176,5.60%,2.14%
1303,ES,2019,0.41819428752433896,0.033729888,5.60%,2.14%
1304,ESS,2019,0.1820054159340585,0.013309373999999999,5.60%,2.14%
1305,ETN,2019,0.38062215140900046,0.0,5.60%,2.14%
1306,EW,2019,0.3865710356367422,0.173556519,5.60%,2.14%
1307,EXC,2019,0.06272654284240553,0.067917593,5.60%,2.14%
1308,EXPD,2019,0.07242046063859764,-0.046167472,5.60%,2.14%
1309,EXPE,2019,-0.07590842925679853,0.027310231,5.60%,2.14%
1310,EXR,2019,0.17240529197748078,0.095105914,5.60%,2.14%
1311,F,2019,0.08186629811451862,-0.038009282,5.60%,2.14%
1312,FAST,2019,0.23245426197583918,0.27667960399999997,5.60%,2.14%
1313,FBHS,2019,0.6585975371061843,0.035487727000000004,5.60%,2.14%
1314,FDX,2019,-0.2800359098372841,0.0,5.60%,2.14%
1315,FE,2019,0.3634295544625217,0.043697575,5.60%,2.14%
1316,FFIV,2019,-0.16139756051626397,0.0,5.60%,2.14%
1317,FIS,2019,0.4138826014628525,0.270090179,5.60%,2.14%
1318,FISV,2019,0.43196312441445794,0.18358524699999998,5.60%,2.14%
1319,FITB,2019,0.11717913693825777,0.13115038199999998,5.60%,2.14%
1320,FL,2019,0.5647493862851376,0.018369721999999998,5.60%,2.14%
1321,FLR,2019,-0.47088259075600225,-0.176419393,5.60%,2.14%
1322,FLS,2019,0.13125904104082364,0.222585623,5.60%,2.14%
1323,FMC,2019,0.40048334942672636,0.16946120899999997,5.60%,2.14%
1324,FRT,2019,-0.015399827541384359,-0.0014874139999999998,5.60%,2.14%
1325,FSLR,2019,0.00019724189333580888,-0.014904391999999999,5.60%,2.14%
1326,GD,2019,0.08507851832133206,0.236495061,5.60%,2.14%
1327,GILD,2019,-0.04779055050478653,0.116723694,5.60%,2.14%
1328,GIS,2019,0.21786491471799185,0.13507588,5.60%,2.14%
1329,GLW,2019,-0.151488605956697,0.025065015,5.60%,2.14%
1330,GM,2019,-0.11149590081696859,0.0864702,5.60%,2.14%
1331,GOOGL,2019,0.32446559879651815,0.10800552699999999,5.60%,2.14%
1332,GPC,2019,0.004443892820968021,0.195795625,5.60%,2.14%
1333,GPN,2019,0.7619889715787729,0.030244371000000003,5.60%,2.14%
1334,GPS,2019,-0.15816637209676587,-0.005439261,5.60%,2.14%
1335,GRMN,2019,0.49371860174900983,0.149740572,5.60%,2.14%
1336,GS,2019,0.23055562207208635,0.032721465,5.60%,2.14%
1337,GT,2019,-0.3340334462374286,-0.13056547599999999,5.60%,2.14%
1338,GWW,2019,0.07640130735134942,0.184708481,5.60%,2.14%
1339,HAL,2019,-0.28175813756416923,0.12777854,5.60%,2.14%
1340,HAS,2019,0.1889670009377964,-0.155186415,5.60%,2.14%
1341,HBAN,2019,0.06143033803993059,0.072219545,5.60%,2.14%
1342,HBI,2019,-0.05210880319791189,0.149071291,5.60%,2.14%
1343,HCA,2019,0.044372610902925214,0.123350388,5.60%,2.14%
1344,HD,2019,0.017180861350678756,0.379161498,5.60%,2.14%
1345,HES,2019,0.10393663771753348,0.057695845,5.60%,2.14%
1346,HIG,2019,0.3044360241598911,-0.009928962,5.60%,2.14%
1347,HOG,2019,-0.029067208832353253,0.057409657999999995,5.60%,2.14%
1348,HOLX,2019,0.2614775580060429,-0.021354755,5.60%,2.14%
1349,HON,2019,0.2700231209317663,0.125940319,5.60%,2.14%
1350,HPE,2019,0.0831685252713934,-0.046293087000000004,5.60%,2.14%
1351,HPQ,2019,-0.1097079086960484,0.035978892,5.60%,2.14%
1352,HRB,2019,-0.013067252265434592,0.0,5.60%,2.14%
1353,HRL,2019,0.004295422895167267,0.230954685,5.60%,2.14%
1354,HSIC,2019,0.17798555630714352,0.01075926,5.60%,2.14%
1355,HST,2019,-0.0446880152010507,-0.116504219,5.60%,2.14%
1356,HSY,2019,0.5313396555198726,0.198647723,5.60%,2.14%
1357,HUM,2019,0.12900496778017545,0.024641355,5.60%,2.14%
1358,IBM,2019,0.06660113889876951,0.0,5.60%,2.14%
1359,ICE,2019,0.33145741329406353,0.037488245,5.60%,2.14%
1360,IDXX,2019,0.36618846779945735,0.11950301099999999,5.60%,2.14%
1361,IFF,2019,-0.025334836124418114,0.063373644,5.60%,2.14%
1362,INTC,2019,0.4414222653020561,0.650682972,5.60%,2.14%
1363,INTU,2019,0.3295518338575001,0.160212068,5.60%,2.14%
1364,IP,2019,-0.06623472083144544,0.192247728,5.60%,2.14%
1365,IPG,2019,0.06656840909483441,0.158277412,5.60%,2.14%
1366,IR,2019,0.47015835151412855,0.14753797800000001,5.60%,2.14%
1367,IRM,2019,-0.06801090193807169,0.070077663,5.60%,2.14%
1368,ISRG,2019,0.1226400274038828,0.166577943,5.60%,2.14%
1369,ITW,2019,0.3471591624673567,0.210241843,5.60%,2.14%
1370,IVZ,2019,0.014635016416576274,0.063206543,5.60%,2.14%
1371,JBHT,2019,0.05436793061821299,0.166647371,5.60%,2.14%
1372,JCI,2019,0.39670686909217956,0.115745134,5.60%,2.14%
1373,JNJ,2019,0.17942349233137533,0.16115686199999998,5.60%,2.14%
1374,JNPR,2019,-0.08538173972377772,0.061495622,5.60%,2.14%
1375,JPM,2019,0.3398742259274887,0.0,5.60%,2.14%
1376,K,2019,0.2343708051274287,0.12981151,5.60%,2.14%
1377,KEY,2019,0.19501947997416824,0.081759052,5.60%,2.14%
1378,KHC,2019,-0.31693376311289034,-0.142564875,5.60%,2.14%
1379,KIM,2019,0.182071623194344,0.060197613,5.60%,2.14%
1380,KLAC,2019,0.35513877373084335,0.09616906800000001,5.60%,2.14%
1381,KMB,2019,0.3835754830452711,0.23044959899999998,5.60%,2.14%
1382,KMI,2019,0.2286451770801794,0.01515528,5.60%,2.14%
1383,KMX,2019,0.15270363493804417,0.24801577,5.60%,2.14%
1384,KO,2019,0.2688057856449393,0.208272928,5.60%,2.14%
1385,KR,2019,0.04296727446519433,-0.0031163090000000003,5.60%,2.14%
1386,KSS,2019,0.04127965136406564,0.127431028,5.60%,2.14%
1387,L,2019,0.09429617636487975,-0.0077654080000000006,5.60%,2.14%
1388,LEG,2019,0.26180930288287696,0.18376661600000002,5.60%,2.14%
1389,LEN,2019,0.42829470003315473,0.056673375,5.60%,2.14%
1390,LH,2019,0.29392201750920677,-0.086324297,5.60%,2.14%
1391,LKQ,2019,0.26496043470599573,0.071183321,5.60%,2.14%
1392,LLY,2019,0.24757049408007847,-0.027993501,5.60%,2.14%
1393,LMT,2019,0.5330634228048177,0.057528258,5.60%,2.14%
1394,LNC,2019,-0.006747055739888652,-0.050019411,5.60%,2.14%
1395,LNT,2019,0.4101687090837953,0.126073322,5.60%,2.14%
1396,LOW,2019,0.2189387127138558,0.114112923,5.60%,2.14%
1397,LRCX,2019,0.2504468541608229,0.12364752300000001,5.60%,2.14%
1398,LUV,2019,-0.0156150388456745,0.09607731900000001,5.60%,2.14%
1399,LYB,2019,-0.00582520484913307,-0.00639577,5.60%,2.14%
1400,MA,2019,0.5985538900368672,-0.072139774,5.60%,2.14%
1401,MAA,2019,0.3624224629621826,0.11991990300000001,5.60%,2.14%
1402,MAC,2019,-0.46065435419853806,-0.042100964000000005,5.60%,2.14%
1403,MAR,2019,0.2791591969523908,0.17348939,5.60%,2.14%
1404,MAS,2019,0.5315821856334526,0.282293675,5.60%,2.14%
1405,MAT,2019,0.18795772390453358,-0.13355796,5.60%,2.14%
1406,MCD,2019,0.2180078270437218,-0.09960149,5.60%,2.14%
1407,MCHP,2019,0.21481857863639697,0.026470466,5.60%,2.14%
1408,MCK,2019,-0.22777306251014973,-0.031371612,5.60%,2.14%
1409,MCO,2019,0.7032142107570534,0.010977944,5.60%,2.14%
1410,MDLZ,2019,0.3697353165929429,0.036848797,5.60%,2.14%
1411,MDT,2019,0.08761282703198692,0.39779842200000004,5.60%,2.14%
1412,MET,2019,0.17670288478683904,0.040079233,5.60%,2.14%
1413,MHK,2019,0.07440967416195998,-0.039202528,5.60%,2.14%
1414,MKC,2019,0.24126650908825042,0.286739132,5.60%,2.14%
1415,MLM,2019,0.5074006463850684,0.039730867,5.60%,2.14%
1416,MMC,2019,0.39265238293188154,0.0,5.60%,2.14%
1417,MMM,2019,-0.15699494337236863,0.049207987,5.60%,2.14%
1418,MNST,2019,0.19192459411676244,0.043557245999999994,5.60%,2.14%
1419,MO,2019,0.07192777231294123,-0.17431946899999998,5.60%,2.14%
1420,MOS,2019,-0.3624818698355011,0.0,5.60%,2.14%
1421,MPC,2019,-0.1358958297140972,-0.011999339,5.60%,2.14%
1422,MRK,2019,0.21107239221976526,0.08956394,5.60%,2.14%
1423,MRO,2019,-0.2489323351523539,-0.014211358,5.60%,2.14%
1424,MS,2019,0.29360983073264224,0.039845881,5.60%,2.14%
1425,MSFT,2019,0.3536023692182171,0.25249835,5.60%,2.14%
1426,MSI,2019,0.5648739751329879,0.129386752,5.60%,2.14%
1427,MTB,2019,0.05357404344212968,0.09660881,5.60%,2.14%
1428,MTD,2019,0.22762392206308135,0.233604023,5.60%,2.14%
1429,MU,2019,-0.05094131823643666,0.153107056,5.60%,2.14%
1430,MUR,2019,-0.20548918179060616,0.201242169,5.60%,2.14%
1431,NAVI,2019,0.36691347924238493,0.003153079,5.60%,2.14%
1432,NEE,2019,0.5925931003635674,-0.012894803,5.60%,2.14%
1433,NEM,2019,0.38849088378929286,0.001269605,5.60%,2.14%
1434,NFLX,2019,0.020783145940689973,0.0,5.60%,2.14%
1435,NI,2019,0.11966485315795028,-0.006173474,5.60%,2.14%
1436,NKE,2019,0.1019155030469534,0.247476038,5.60%,2.14%
1437,NOC,2019,0.39233360191660505,0.103014551,5.60%,2.14%
1438,NOV,2019,-0.2907046831598914,-0.176898246,5.60%,2.14%
1439,NRG,2019,-0.07230859368163944,0.064475787,5.60%,2.14%
1440,NSC,2019,0.29912754183933155,0.266366232,5.60%,2.14%
1441,NTAP,2019,-0.07327443142368073,0.08778406,5.60%,2.14%
1442,NTRS,2019,0.16095459195162998,0.040916176,5.60%,2.14%
1443,NUE,2019,-0.16629545930697742,0.10290187699999999,5.60%,2.14%
1444,NVDA,2019,-0.36015395721256926,0.187845415,5.60%,2.14%
1445,NWL,2019,0.011862666881107709,-0.18265701899999998,5.60%,2.14%
1446,NWS,2019,-0.08315817829212258,-0.034468862,5.60%,2.14%
1447,NWSA,2019,-0.09089670524043747,-0.034468862,5.60%,2.14%
1448,O,2019,0.21363943125539886,0.0,5.60%,2.14%
1449,OKE,2019,0.23657701027302558,-0.026443996,5.60%,2.14%
1450,OMC,2019,0.014818221063763737,0.088751798,5.60%,2.14%
1451,ORLY,2019,0.21464942657709618,0.19281217,5.60%,2.14%
1452,OXY,2019,-0.352582678918381,0.123419465,5.60%,2.14%
1453,PAYX,2019,0.2675062023895167,0.22028165600000002,5.60%,2.14%
1454,PBI,2019,-0.4590857431396852,-0.004026266,5.60%,2.14%
1455,PCAR,2019,0.23080305935801415,0.245957552,5.60%,2.14%
1456,PCG,2019,0.09070956577890077,-0.040678392,5.60%,2.14%
1457,PDCO,2019,0.08809140623335066,-0.070144291,5.60%,2.14%
1458,PEG,2019,0.16292415135499771,0.039699593,5.60%,2.14%
1459,PEP,2019,0.34494780750642495,0.024011807000000003,5.60%,2.14%
1460,PFE,2019,-0.06591931592278566,0.0,5.60%,2.14%
1461,PFG,2019,0.1778262686349641,0.134529462,5.60%,2.14%
1462,PG,2019,0.5473509934473337,0.09708414,5.60%,2.14%
1463,PGR,2019,0.3184926407535804,0.0,5.60%,2.14%
1464,PHM,2019,0.6998469854584239,0.30805017100000004,5.60%,2.14%
1465,PKI,2019,0.11543242478204618,0.06779268,5.60%,2.14%
1466,PLD,2019,0.4444134071769412,0.0,5.60%,2.14%
1467,PM,2019,0.1994508701478408,0.009067305999999999,5.60%,2.14%
1468,PNC,2019,0.25930679800266265,0.202265616,5.60%,2.14%
1469,PNR,2019,0.09442342561431727,0.081865308,5.60%,2.14%
1470,PNW,2019,0.16487007293721745,0.19691818600000002,5.60%,2.14%
1471,PPG,2019,0.19191534263827847,-0.125154598,5.60%,2.14%
1472,PPL,2019,0.24739733457289392,-0.001787185,5.60%,2.14%
1473,PRGO,2019,0.2772993219169284,-0.007778719,5.60%,2.14%
1474,PRU,2019,0.06534154477762089,0.068303055,5.60%,2.14%
1475,PSA,2019,0.10386935918868612,0.04655269,5.60%,2.14%
1476,PSX,2019,0.056592012373915423,0.127383797,5.60%,2.14%
1477,PVH,2019,-0.22126681689123506,0.07762504099999999,5.60%,2.14%
1478,PWR,2019,0.1402762504592936,-0.135233811,5.60%,2.14%
1479,PXD,2019,-0.019810370120523113,-0.033794467,5.60%,2.14%
1480,PYPL,2019,0.26725822405324773,0.07141447,5.60%,2.14%
1481,QCOM,2019,0.3443923046116284,-0.189663088,5.60%,2.14%
1482,QRVO,2019,0.11943613115902418,0.03869719,5.60%,2.14%
1483,R,2019,-0.09739296358477723,0.030511646,5.60%,2.14%
1484,RCL,2019,0.014167095516604888,0.040839612000000004,5.60%,2.14%
1485,REGN,2019,-0.1993998958255433,0.019575878999999997,5.60%,2.14%
1486,RHI,2019,-0.050119206919111536,0.165521286,5.60%,2.14%
1487,RIG,2019,-0.4545454545454545,-0.00903906,5.60%,2.14%
1488,RL,2019,0.2275463415464931,0.092868462,5.60%,2.14%
1489,ROP,2019,0.36169059374182555,0.134786771,5.60%,2.14%
1490,ROST,2019,0.21309998099916583,0.21005005,5.60%,2.14%
1491,RRC,2019,-0.740424461972374,0.11156026,5.60%,2.14%
1492,RSG,2019,0.2733853275846221,0.022652055,5.60%,2.14%
1493,SBUX,2019,0.4634120884635091,0.10384096400000001,5.60%,2.14%
1494,SCHW,2019,0.023156337030768137,0.10312352699999999,5.60%,2.14%
1495,SEE,2019,-0.04722881128795697,0.132530917,5.60%,2.14%
1496,SHW,2019,0.4170288920602383,0.093471631,5.60%,2.14%
1497,SIG,2019,-0.43198405170484244,-0.11280896800000001,5.60%,2.14%
1498,SJM,2019,0.14981225285072686,0.06026629,5.60%,2.14%
1499,SLB,2019,-0.20071920364686646,0.10761811,5.60%,2.14%
1500,SLG,2019,0.06296948792328849,-0.034872861,5.60%,2.14%
1501,SNA,2019,0.025480201049348006,0.166441488,5.60%,2.14%
1502,SO,2019,0.5475680956154092,0.0,5.60%,2.14%
1503,SPG,2019,-0.20824360739309467,0.094059807,5.60%,2.14%
1504,SPGI,2019,0.6021997969582435,0.290830342,5.60%,2.14%
1505,SRCL,2019,0.45534712667391086,-0.016278429,5.60%,2.14%
1506,SRE,2019,0.4423623242160719,-0.049059679,5.60%,2.14%
1507,STT,2019,0.12704432987899783,0.018867049,5.60%,2.14%
1508,STX,2019,-0.06853873858898518,0.076844415,5.60%,2.14%
1509,STZ,2019,-0.21010111909900386,0.363015895,5.60%,2.14%
1510,SWK,2019,0.3660210980956409,0.24301893600000002,5.60%,2.14%
1511,SWKS,2019,0.1441110728585735,0.083611861,5.60%,2.14%
1512,SWN,2019,-0.6608695706257524,-0.07072460700000001,5.60%,2.14%
1513,SYF,2019,0.13003113942890066,0.0,5.60%,2.14%
1514,SYK,2019,0.20440611107726703,0.296879493,5.60%,2.14%
1515,SYY,2019,0.0732177882923224,0.24185001,5.60%,2.14%
1516,T,2019,0.3761648397641826,0.122702862,5.60%,2.14%
1517,TAP,2019,-0.10664707090136916,0.01001351,5.60%,2.14%
1518,TDC,2019,-0.4261183781795861,0.08491136099999999,5.60%,2.14%
1519,TDG,2019,0.7747084197196985,0.234917824,5.60%,2.14%
1520,TEL,2019,0.2766918729992991,-0.146836598,5.60%,2.14%
1521,TGNA,2019,0.48399330062045887,0.034279654,5.60%,2.14%
1522,TGT,2019,3.290883194151384e-05,0.087629283,5.60%,2.14%
1523,TJX,2019,0.24630934865715837,0.26331003399999997,5.60%,2.14%
1524,TMO,2019,0.308671510155192,0.125393534,5.60%,2.14%
1525,TRIP,2019,-0.4445377256855001,0.112083981,5.60%,2.14%
1526,TROW,2019,0.5725056765405554,0.105415274,5.60%,2.14%
1527,TRV,2019,0.09071518434447379,0.129205507,5.60%,2.14%
1528,TSCO,2019,0.06932977163540044,0.278479221,5.60%,2.14%
1529,TSN,2019,0.36269195905607265,0.143735576,5.60%,2.14%
1530,TXN,2019,0.2517534643140411,0.229116811,5.60%,2.14%
1531,UA,2019,-0.024197842518824064,0.1553701,5.60%,2.14%
1532,UAA,2019,-0.002868043294625866,0.1553701,5.60%,2.14%
1533,UAL,2019,-0.1111238262839136,-0.06326104099999999,5.60%,2.14%
1534,UDR,2019,0.13734791188959417,-0.040934721,5.60%,2.14%
1535,UHS,2019,0.06413388515811569,-0.050268109000000005,5.60%,2.14%
1536,ULTA,2019,0.57418633673713,0.265303018,5.60%,2.14%
1537,UNH,2019,0.05681745242288416,0.129440504,5.60%,2.14%
1538,UNM,2019,-0.1605666189310493,0.216582175,5.60%,2.14%
1539,UPS,2019,0.10475160275326223,0.108693099,5.60%,2.14%
1540,URBN,2019,-0.17214909150494728,0.046815062000000005,5.60%,2.14%
1541,URI,2019,0.10635305525143446,0.196901236,5.60%,2.14%
1542,USB,2019,0.09471839761683687,0.0,5.60%,2.14%
1543,V,2019,0.3590078672313173,-0.049593270999999994,5.60%,2.14%
1544,VFC,2019,0.17855756881675688,0.17709961600000002,5.60%,2.14%
1545,VMC,2019,0.4233026861439879,0.27366625899999997,5.60%,2.14%
1546,VNO,2019,0.034616848763372454,0.002227524,5.60%,2.14%
1547,VRSK,2019,0.4115988573207632,0.128078471,5.60%,2.14%
1548,VRSN,2019,0.26799403469771543,0.0,5.60%,2.14%
1549,VRTX,2019,0.23127502700369162,0.101317062,5.60%,2.14%
1550,VTR,2019,-0.04808979796366719,-0.042032611,5.60%,2.14%
1551,VZ,2019,0.14575360812286897,0.0,5.60%,2.14%
1552,WAT,2019,-0.011918684105583499,-0.118518073,5.60%,2.14%
1553,WBA,2019,-0.21421384140523214,-0.10060637900000001,5.60%,2.14%
1554,WDC,2019,-0.16697884070298774,0.0,5.60%,2.14%
1555,WEC,2019,0.44937471622998637,0.130331775,5.60%,2.14%
1556,WFC,2019,-0.0051189427125690745,0.0,5.60%,2.14%
1557,WHR,2019,0.19628854154422282,0.096422374,5.60%,2.14%
1558,WM,2019,0.31717393434121766,0.144571587,5.60%,2.14%
1559,WMB,2019,-0.16446775607347286,0.08930233,5.60%,2.14%
1560,WMT,2019,0.12844989799763118,0.238438929,5.60%,2.14%
1561,WU,2019,0.5637749839111461,0.0064125530000000005,5.60%,2.14%
1562,WY,2019,0.20889768641734996,-0.030151407999999998,5.60%,2.14%
1563,WYNN,2019,0.08535565212259,-0.072059312,5.60%,2.14%
1564,XEL,2019,0.38713411551861965,0.001259161,5.60%,2.14%
1565,XOM,2019,-0.06082289464076096,0.0,5.60%,2.14%
1566,XRAY,2019,0.3960033443314386,0.11564324699999999,5.60%,2.14%
1567,XRX,2019,0.35319485808622075,0.126141245,5.60%,2.14%
1568,XYL,2019,0.17684953614845567,0.12995732,5.60%,2.14%
1569,YUM,2019,0.15976695844570532,0.027822717,5.60%,2.14%
1570,ZBH,2019,0.404143174907325,0.077847839,5.60%,2.14%
1571,ZION,2019,0.001762268952081536,0.266957182,5.60%,2.14%
1572,ZTS,2019,0.631640320970932,-0.020857908,5.60%,2.14%
1573,A,2020,0.4673781599726812,0.30278227,5.60%,0.89%
1574,AAL,2020,-0.39025133923209865,-0.09117937699999999,5.60%,0.89%
1575,AAPL,2020,0.8661554225141221,-0.08795267300000001,5.60%,0.89%
1576,ABBV,2020,0.3178035978476992,0.157883755,5.60%,0.89%
1577,ABC,2020,0.1395491572730232,-0.015643235,5.60%,0.89%
1578,ABT,2020,0.3957469593343066,0.168388643,5.60%,0.89%
